hsv_c0_mean,hsv_c0_std,hsv_c0_skew,hsv_c1_mean,hsv_c1_std,hsv_c1_skew,hsv_c2_mean,hsv_c2_std,hsv_c2_skew,lab_c0_mean,lab_c0_std,lab_c0_skew,lab_c1_mean,lab_c1_std,lab_c1_skew,lab_c2_mean,lab_c2_std,lab_c2_skew,rgb_c0_mean,rgb_c0_std,rgb_c0_skew,rgb_c1_mean,rgb_c1_std,rgb_c1_skew,rgb_c2_mean,rgb_c2_std,rgb_c2_skew,hue_bin0,hue_bin1,hue_bin2,hue_bin3,hue_bin4,hue_bin5,hue_bin6,hue_bin7,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,glcm_contrast_d0,glcm_homogeneity_d0,glcm_energy_d0,glcm_correlation_d0,glcm_contrast_d1,glcm_homogeneity_d1,glcm_energy_d1,glcm_correlation_d1,hu0,hu1,hu2,hu3,hu4,hu5,hu6,aspect_ratio,extent,solidity,eccentricity,min_rect_angle,defecto
33.521728515625,18.434534097797503,1.516351695679627,65.215576171875,41.19870344544832,0.22174086879550828,106.123291015625,32.16180231021096,-0.1067405800646218,107.819091796875,35.572010162312544,-0.0671081886777114,126.550048828125,2.058100183373811,1.145186040333024,138.885009765625,6.488060691984423,-0.07448320056208112,104.719482421875,30.467013914092202,-0.2583520390921118,100.91259765625,34.542852653248794,0.09147743191031643,83.16943359375,40.20607443115479,0.5094811227341332,0.2753906249999327,0.5139160156248744,0.10839843749997352,0.09863281249997591,0.0036621093749991058,0.0,0.0,0.0,0.159912109375,0.12158203125,0.08837890625,0.0849609375,0.10693359375,0.174560546875,0.06591796875,0.065673828125,0.064208984375,0.06787109375,0.4647817460317403,0.8380621693121588,0.08030971720285136,0.9481417680824519,0.39558531746031256,0.8504753637566033,0.08266408415217733,0.9558087572053862,2.5797690433983935,6.341087225546912,9.401424452615935,9.124066465362143,9.99999999990575,9.999617957080263,9.999999998759352,0.9999999843750003,0.27941894524428246,0.3292577675488121,0.2565534245886765,90.0,BrocadoLeve
28.063720703125,16.884259387447774,2.1652378458161388,74.1416015625,36.44306705667756,-0.364810048293017,86.20361328125,32.53903224984877,0.6419479261787733,85.7802734375,35.96142629506277,0.7020748564327457,127.771728515625,2.2511697351146656,0.9438033445091867,138.060546875,5.2388503343699115,0.024144568230205634,85.39794921875,31.12824461773899,0.5559046109654169,79.771240234375,34.422171654204305,0.8226473143207128,64.56787109375,37.19996879932674,1.1903392248684643,0.544677734374867,0.3229980468749211,0.056396484374986226,0.07055664062498276,0.0053710937499986885,0.0,0.0,0.0,0.130859375,0.106201171875,0.07958984375,0.117431640625,0.093017578125,0.201904296875,0.054931640625,0.08056640625,0.059814453125,0.07568359375,0.5431547619047552,0.8277157738095136,0.09025840153769617,0.93685299938351,0.4469246031745976,0.8368427579364974,0.09351333306759972,0.9482875482850994,2.3574781015449355,6.535014057124276,9.94982799517,9.243728876289817,-9.999999999888082,9.999850561327415,9.9999999998926,0.9705882067474058,0.23573975023552604,0.4731663685143593,0.12299759980387691,90.0,BrocadoLeve
30.95654296875,18.299058264332484,1.6361571564442685,60.27685546875,32.15323588088644,-0.20150428880392615,91.125,31.6261656776276,0.9480980991602396,92.580810546875,34.7583498417001,0.9225888372361764,127.1845703125,1.7221886655484795,0.22729757242245585,136.5107421875,4.46266870259912,-0.17753987407657038,89.992919921875,29.68060279533367,0.8842200588879474,86.28955078125,33.96004730103931,0.9829596771886726,73.031494140625,37.75296493832943,1.1164484197953084,0.4843749999998817,0.33129882812491906,0.07397460937498193,0.10498046874997435,0.0053710937499986885,0.0,0.0,0.0,0.14404296875,0.10205078125,0.093505859375,0.092529296875,0.10205078125,0.181640625,0.076416015625,0.07373046875,0.063720703125,0.0703125,0.535962301587295,0.8571841931216826,0.13976380301831035,0.9354584409589014,0.4623015873015816,0.8657779431216823,0.14404761289642817,0.9447008506043848,2.293468554803713,5.685911571801651,9.467772109123473,9.887372443990575,-9.999999999993525,-9.999922817472514,9.99999999999129,1.0937499658203136,0.24955357120575572,0.5303605313082915,0.28216441457447017,90.0,BrocadoLeve
26.417236328125,14.629072142043656,2.5006612127008823,95.619384765625,44.052252855588854,-0.5664949174763868,93.573486328125,32.612911885242305,0.3054467596550916,91.5185546875,36.79497603195743,0.4084724998808316,127.91943359375,2.302947599910593,0.09851854173644546,141.939208984375,5.882721468359205,-1.0211016545876908,92.8896484375,31.402884307737622,0.19276181492485658,84.85009765625,35.36936778802865,0.5797887701696087,63.464599609375,39.04187851605432,1.0671580467911883,0.5991210937498537,0.2983398437499271,0.043457031249989383,0.05883789062498563,0.00024414062499994037,0.0,0.0,0.0,0.10595703125,0.125244140625,0.052978515625,0.104248046875,0.07763671875,0.244384765625,0.04248046875,0.089111328125,0.048828125,0.109130859375,0.3417658730158688,0.860077711640201,0.0843707925878664,0.9632769914793782,0.3258928571428531,0.865976355820095,0.08602690750779263,0.9653150835993272,2.6983365734392497,6.389534934901601,8.607541966396683,8.650556699498052,-9.999999979504524,-9.995874093694125,-9.999999996097566,0.7656249880371095,0.27598852032015675,0.4870568373660737,0.31879821045949075,90.0,BrocadoLeve
33.41162109375,15.720411868815017,2.269187923279942,54.04150390625,24.49945662830129,-0.5273323885952023,109.3427734375,24.32330629307608,0.4700851785317958,113.9677734375,25.812735253986926,0.40964011758399704,125.15771484375,1.1306408290482495,0.15615973320811327,138.794921875,4.92937757482083,-0.9751900722027281,108.3056640625,22.732797994024978,0.3055040241577585,106.98046875,25.39715991624897,0.5244710292972973,88.38671875,30.599564682600445,0.9977668698539758,0.035400390624991354,0.810546874999802,0.07836914062498086,0.06445312499998426,0.011230468749997257,0.0,0.0,0.0,0.1474609375,0.120361328125,0.070556640625,0.09716796875,0.08837890625,0.2109375,0.05029296875,0.078125,0.05810546875,0.07861328125,0.26736111111110783,0.8807457010581901,0.13078611435893478,0.944949443327443,0.3462301587301544,0.8708746693121585,0.12492969192885177,0.9289574298183026,2.429914447050879,6.084391368072337,9.600976444420352,9.876723491006633,-9.999999999998483,9.999992180108,9.999999999990091,0.9444444182098773,0.23447712399144024,0.4969696969688364,0.24417005495149258,90.0,BrocadoLeve
29.404052734375,15.912175749751166,1.7170881577415196,63.60888671875,31.094737093799004,-0.8578568399750389,95.139892578125,30.78457644443822,1.1647413180998853,96.355712890625,34.07428382151,1.131569155798699,127.211669921875,1.6870284481295599,-0.20372000101448517,137.393798828125,4.049311600271381,-0.97099854527383,94.010009765625,28.751700822650772,1.1293719982219017,89.662841796875,33.803622710154016,1.1607935606310293,75.0791015625,38.40162315464752,1.1838760543104967,0.5969238281248542,0.22851562499994418,0.11425781249997209,0.06005859374998533,0.0,0.0,0.00024414062499994037,0.0,0.1240234375,0.1181640625,0.07177734375,0.086181640625,0.108154296875,0.2001953125,0.06982421875,0.081787109375,0.05908203125,0.080810546875,0.3000992063492026,0.9018849206349094,0.2563813032446712,0.9639778460332146,0.28124999999999656,0.9068163029100417,0.26005682220804344,0.9663670650093535,2.3135022879870126,6.227087842912735,9.104403696220556,8.489459278949429,9.999999982028465,9.996150532451349,9.999999991181367,1.0322580312174827,0.3387096770779136,0.7225806451597364,0.1584607627017223,44.06080627441406,BrocadoLeve
30.0986328125,17.017971833279613,1.688947195861103,68.089111328125,35.17551026014868,-0.5961749222009621,96.983642578125,31.883975084678113,1.0622055262564745,97.853271484375,35.3478349766938,1.032359618555914,127.189208984375,1.745695252143621,0.09435022268331011,138.18359375,4.9226422393071525,-0.7086054334360217,95.8076171875,29.790472742089953,1.0101923872265772,91.111328125,35.050825381934075,1.0842315719679818,75.248779296875,40.45659655191686,1.157303545906853,0.5456542968748668,0.27246093749993344,0.10302734374997484,0.07714843749998115,0.0017089843749995826,0.0,0.0,0.0,0.151123046875,0.100830078125,0.080078125,0.093017578125,0.092529296875,0.194091796875,0.074951171875,0.07958984375,0.058837890625,0.074951171875,0.4268353174603122,0.8705150462962854,0.24048491285981394,0.9522686798254943,0.4082341269841219,0.8754009589946979,0.2431364436688967,0.9545654398229136,2.3047559164330256,6.166606343851865,9.675236433068783,8.584324121267537,-9.999999998417161,9.99115898969672,-9.999999994482597,1.1818181460055108,0.2548562546582313,0.539473684209639,0.16650254745089008,90.0,BrocadoLeve
21.890869140625,10.265710836135852,3.229585734980036,97.323486328125,38.38814279157226,-0.6976426747260162,95.82080078125,23.559424885197206,0.3090328600889904,91.5693359375,27.50855827674855,0.5088131438665392,129.651611328125,2.512655922810398,-0.13373925401199652,142.612060546875,5.179270680084608,-1.0394181945885494,95.466796875,22.84134244951991,0.183923185322264,83.454833984375,26.78800255944408,0.7232720930671968,61.96875,29.912641362495055,1.3607290663395895,0.8273925781247979,0.11376953124997222,0.048583984374988134,0.010253906249997495,0.0,0.0,0.0,0.0,0.134521484375,0.096435546875,0.0712890625,0.089111328125,0.1025390625,0.184326171875,0.066650390625,0.091796875,0.09375,0.069580078125,0.38417658730158255,0.8410631613756511,0.11338422087584753,0.9258363716072295,0.6165674603174527,0.7884820247543365,0.09301859307090662,0.879286132918376,2.3520978962725665,6.254813168830959,7.67856110447543,8.366207742837084,-9.999999975233889,-9.986597968847787,-9.999999830866459,1.060606028466484,0.24458874437697942,0.5040142729696628,0.1677460386126739,90.0,BrocadoLeve
30.577880859375,16.571998720824023,1.8895195860560188,55.324951171875,27.31500493550243,-0.2356293136599046,86.7802734375,33.14894567167985,1.3512965107597756,88.85791015625,35.69865365775442,1.3244085295697765,126.882568359375,1.5183219706818185,0.45966974182797277,135.62255859375,3.463343040488196,-0.4771284816136618,85.707275390625,31.0666025616729,1.315013033429354,83.058837890625,34.95091011949119,1.363245424216353,71.096435546875,38.305639258644725,1.3924190227609539,0.3796386718749073,0.4548339843748889,0.08813476562497848,0.07226562499998235,0.0051269531249987475,0.0,0.0,0.0,0.12353515625,0.114013671875,0.066162109375,0.10302734375,0.087158203125,0.200927734375,0.060546875,0.08935546875,0.05810546875,0.09716796875,0.34573412698412265,0.8863095238095128,0.19822868564381277,0.9621743314707997,0.3678075396825351,0.8909060846560735,0.19948835654052788,0.9597406456875641,2.2562697342266365,5.4335153700087115,7.963561573277304,8.098445850176892,9.999999700271431,9.94924409668483,9.999999903594874,0.8139534694429427,0.22458471745874767,0.47338935574163393,0.34634280096752434,90.0,BrocadoLeve
30.0615234375,14.776298193530685,1.7108895870847225,69.3837890625,37.87217232248839,0.008787331575859066,103.6650390625,28.279715227665378,0.4553742099750128,105.02783203125,31.711932869434758,0.44863023080682607,126.710205078125,2.041620966017067,0.9199888384319002,139.712646484375,5.585424690449505,-0.5781800518752432,102.593994140625,26.56743434065996,0.3313287781052553,97.884521484375,31.31370217667186,0.5490031553404091,79.004638671875,36.81709208368239,0.8688356403840906,0.3393554687499171,0.49121093749988004,0.12597656249996922,0.043212890624989446,0.00024414062499994037,0.0,0.0,0.0,0.162353515625,0.120849609375,0.08349609375,0.094482421875,0.098876953125,0.16650390625,0.060302734375,0.0712890625,0.06640625,0.075439453125,0.5017361111111049,0.8370039682539578,0.09871403892864773,0.9294915952309676,0.47247023809523225,0.8523396164021058,0.10741437055145867,0.9338286030765341,2.349268127619751,5.6934416050370915,9.125639695861766,9.528339368921351,-9.999999999753243,9.99903454396839,-9.999999999822224,0.94594592037984,0.26332046311712703,0.5571895424827497,0.3180801844179342,90.0,BrocadoLeve
